iter,t-statistic,pvalue,pcutoff
2657,1.535085726,0.125385,yes
2658,5.812911078,0,no
2659,4.489436647,9.00E-06,no
2660,4.15713462,3.80E-05,no
2661,2.695317322,0.007265,no
2662,4.491475765,9.00E-06,no
2663,5.400799704,0,no
2664,4.886096603,1.00E-06,no
2665,2.063242207,0.039597,no
2666,2.661756535,0.00802,no
2667,3.53831581,0.00044,no
2668,3.601656138,0.000347,no
2669,4.643346318,4.00E-06,no
2670,3.327785822,0.000939,no
2671,2.596498086,0.009691,no
2672,3.106804999,0.001997,no
2673,4.623337319,5.00E-06,no
2674,3.352830213,0.00086,no
2675,2.483296775,0.013339,no
2676,3.622144034,0.000322,no
2677,3.535775184,0.000444,no
2678,4.355620002,1.60E-05,no
2679,1.273581787,0.203394,yes
2680,4.690203134,4.00E-06,no
2681,3.483807705,0.000537,no
2682,4.610663833,5.00E-06,no
2683,4.319257863,1.90E-05,no
2684,2.697485438,0.007219,no
2685,3.598070331,0.000352,no
2686,2.52290104,0.011943,no
2687,1.537554701,0.12478,yes
2688,2.029248195,0.042954,no
2689,3.408366135,0.000705,no
2690,2.724913274,0.006654,no
2691,2.085968135,0.03748,no
2692,4.346368886,1.70E-05,no
2693,1.866635586,0.062528,yes
2694,4.192179024,3.30E-05,no
2695,4.602130427,5.00E-06,no
2696,3.677494992,0.000261,no
2697,1.885972729,0.059869,yes
2698,2.118539328,0.034614,no
2699,5.09569149,0,no
2700,3.260826481,0.001185,no
2701,2.65949209,0.008073,no
2702,1.678809308,0.093804,yes
2703,2.129827587,0.033666,no
2704,1.617945858,0.106295,yes
2705,3.468452025,0.000568,no
2706,3.848688969,0.000134,no
2707,2.994066387,0.002887,no
2708,5.340493276,0,no
2709,4.076595319,5.30E-05,no
2710,3.104701712,0.002011,no
2711,2.274450992,0.023355,no
2712,4.893681592,1.00E-06,no
2713,3.46410803,0.000577,no
2714,3.799935946,0.000162,no
2715,3.874107452,0.000121,no
2716,3.444254506,0.00062,no
2717,3.370014029,0.000809,no
2718,3.676333123,0.000262,no
2719,4.346415322,1.70E-05,no
2720,2.867962188,0.004303,no
2721,0.865073403,0.387407,yes
2722,2.276784466,0.023214,no
2723,1.928642543,0.054332,yes
2724,2.394897774,0.016986,no
2725,3.770500885,0.000182,no
2726,4.040922267,6.10E-05,no
2727,3.193355876,0.001494,no
2728,2.961543865,0.003204,no
2729,1.770244957,0.077286,yes
2730,3.750494136,0.000197,no
2731,1.779502162,0.075755,yes
2732,4.334088917,1.80E-05,no
2733,3.617475248,0.000327,no
2734,2.123307835,0.034211,no
2735,4.915548327,1.00E-06,no
2736,2.936329039,0.003472,no
2737,2.544349077,0.011243,no
2738,4.054511545,5.80E-05,no
2739,4.826261741,2.00E-06,no
2740,1.699139845,0.089905,yes
2741,1.275526508,0.202706,yes
2742,3.315184441,0.000981,no
2743,2.488483326,0.013148,no
2744,4.006343055,7.10E-05,no
2745,1.767970617,0.077666,yes
2746,3.962052602,8.50E-05,no
2747,4.373882221,1.50E-05,no
2748,3.397408224,0.000734,no
2749,3.31292178,0.000989,no
2750,3.43895853,0.000632,no
2751,3.576090183,0.000382,no
2752,3.693371644,0.000245,no
2753,2.446963577,0.014744,no
2754,1.940921451,0.052821,yes
2755,4.402951643,1.30E-05,no
2756,2.511482877,0.012332,no
2757,4.59223074,6.00E-06,no
2758,3.69037053,0.000248,no
2759,3.089549457,0.002114,no
2760,3.789934854,0.000169,no
2761,3.077727578,0.002198,no
2762,1.238132398,0.216239,yes
2763,2.738280634,0.006393,no
2764,4.938690405,1.00E-06,no
2765,2.991590189,0.00291,no
2766,4.667199414,4.00E-06,no
2767,3.972106046,8.20E-05,no
2768,4.40848129,1.30E-05,no
2769,3.32235384,0.000957,no
2770,3.922843649,0.0001,no
2771,2.424095538,0.015695,no
2772,1.754315952,0.079979,yes
2773,2.91713905,0.003689,no
2774,3.018282418,0.00267,no
2775,3.18213887,0.001551,no
2776,3.169329323,0.00162,no
2777,1.749617048,0.080788,yes
2778,3.432680908,0.000646,no
2779,3.339732424,0.0009,no
2780,2.014918329,0.04444,no
2781,2.618214467,0.009103,no
2782,1.932955548,0.053797,yes
2783,1.964786078,0.049984,no
2784,2.725291633,0.006646,no
2785,3.237026428,0.001287,no
2786,3.905401686,0.000107,no
2787,3.433026865,0.000646,no
2788,5.080463515,1.00E-06,no
2789,4.036634955,6.30E-05,no
2790,2.261440718,0.024154,no
2791,3.67482707,0.000263,no
2792,3.590522091,0.000362,no
2793,4.973570249,1.00E-06,no
2794,5.783346306,0,no
2795,3.956047744,8.70E-05,no
2796,4.233743393,2.70E-05,no
2797,2.435850717,0.0152,no
2798,1.521110276,0.128854,yes
2799,2.306003701,0.021512,no
2800,4.481024581,9.00E-06,no
2801,2.100951615,0.036137,no
2802,5.227651991,0,no
2803,1.761395659,0.078773,yes
2804,2.754079418,0.006097,no
2805,5.298517212,0,no
2806,1.664056641,0.096718,yes
2807,4.119987109,4.40E-05,no
2808,3.113849945,0.001951,no
2809,1.933302769,0.053754,yes
2810,3.192067309,0.0015,no
2811,1.434066167,0.152169,yes
2812,1.690023238,0.091637,yes
2813,2.870738369,0.004266,no
2814,3.973333467,8.10E-05,no
2815,4.055995139,5.80E-05,no
2816,2.30317722,0.021672,no
2817,1.736700734,0.083046,yes
2818,4.077317412,5.30E-05,no
2819,2.132372732,0.033455,no
2820,2.65487916,0.008183,no
2821,3.902650052,0.000108,no
2822,5.277580731,0,no
2823,4.08043711,5.20E-05,no
2824,5.091740552,1.00E-06,no
2825,4.541754142,7.00E-06,no
2826,4.674861516,4.00E-06,no
2827,3.867841061,0.000124,no
2828,2.98781959,0.002946,no
2829,5.055412966,1.00E-06,no
2830,3.606812228,0.000341,no
2831,4.058706667,5.70E-05,no
2832,3.252287658,0.001221,no
2833,1.721427516,0.085782,yes
2834,3.88941001,0.000114,no
2835,3.450363284,0.000606,no
2836,4.775776428,2.00E-06,no
2837,1.644621692,0.100666,yes
2838,3.232055586,0.001309,no
2839,3.190103996,0.00151,no
2840,4.237888159,2.70E-05,no
2841,3.276352137,0.001123,no
2842,2.454862128,0.014428,no
2843,4.347951726,1.70E-05,no
2844,4.247462346,2.60E-05,no
2845,1.482128112,0.138926,yes
2846,4.185870872,3.30E-05,no
2847,3.525581143,0.000461,no
2848,3.152959333,0.001712,no
2849,2.100972612,0.036136,no
2850,5.222363466,0,no
2851,3.428031824,0.000657,no
2852,3.367100475,0.000817,no
2853,3.162387729,0.001658,no
2854,4.340377381,1.70E-05,no
2855,2.089576524,0.037153,no
2856,3.897757699,0.00011,no
2857,4.06108775,5.70E-05,no
2858,2.526141065,0.011835,no
2859,4.269547839,2.30E-05,no
2860,4.68465216,4.00E-06,no
2861,2.063923699,0.039532,no
2862,3.168385913,0.001625,no
2863,3.08287226,0.002162,no
2864,3.417056305,0.000684,no
2865,3.749439523,0.000198,no
2866,4.235686136,2.70E-05,no
2867,1.865135729,0.062739,yes
2868,3.117389644,0.001928,no
2869,2.774967868,0.005724,no
2870,3.702511336,0.000237,no
2871,1.142250036,0.253888,yes
2872,4.590547258,6.00E-06,no
2873,4.932694966,1.00E-06,no
2874,3.922904762,0.0001,no
2875,3.186460097,0.001529,no
2876,2.778414991,0.005665,no
2877,5.289151325,0,no
2878,4.766553054,2.00E-06,no
2879,4.703819475,3.00E-06,no
2880,4.523781394,8.00E-06,no
2881,4.541773254,7.00E-06,no
2882,5.490956865,0,no
2883,4.026526603,6.50E-05,no
2884,4.407870442,1.30E-05,no
2885,3.943416447,9.20E-05,no
2886,4.484440097,9.00E-06,no
2887,1.045510708,0.296284,yes
2888,3.51967107,0.000471,no
2889,4.399153138,1.30E-05,no
2890,3.339176534,0.000902,no
2891,3.945526913,9.10E-05,no
2892,2.925739419,0.00359,no
2893,4.272989591,2.30E-05,no
2894,4.550193319,7.00E-06,no
2895,2.851967582,0.004522,no
2896,1.328814601,0.184506,yes
2897,3.031396807,0.002558,no
2898,2.133698647,0.033346,no
2899,3.572475682,0.000387,no
2900,3.523730815,0.000464,no
2901,4.666067676,4.00E-06,no
2902,4.066047809,5.50E-05,no
2903,3.373334285,0.000799,no
2904,4.119364474,4.40E-05,no
2905,1.479011986,0.139757,yes
2906,2.568620524,0.010495,no
2907,3.699069181,0.00024,no
2908,3.871960739,0.000122,no
2909,1.829404049,0.067925,yes
2910,2.881490153,0.004125,no
2911,3.180496444,0.00156,no
2912,3.474482379,0.000556,no
2913,3.839009345,0.000139,no
2914,1.83321173,0.067356,yes
2915,3.64282525,0.000297,no
2916,3.173766101,0.001596,no
2917,3.232440272,0.001307,no
2918,4.136242661,4.10E-05,no
2919,4.72452701,3.00E-06,no
2920,4.080055675,5.20E-05,no
2921,2.830982152,0.004824,no
2922,3.16333266,0.001653,no
2923,3.872039295,0.000122,no
2924,2.539853897,0.011387,no
2925,3.722700787,0.000219,no
2926,3.494763508,0.000516,no
2927,1.685011167,0.092601,yes
2928,2.691332585,0.007351,no
2929,4.559610892,6.00E-06,no
2930,3.992085731,7.50E-05,no
2931,2.103648338,0.0359,no
2932,3.171623767,0.001608,no
2933,4.44965334,1.10E-05,no
2934,3.784044304,0.000173,no
2935,4.112502615,4.60E-05,no
2936,2.774588031,0.005731,no
2937,2.2553857,0.024534,no
2938,4.05892243,5.70E-05,no
2939,1.005130624,0.315312,yes
2940,3.530263006,0.000453,no
2941,3.362106414,0.000832,no
2942,3.75090892,0.000196,no
2943,3.841076587,0.000138,no
2944,2.782992912,0.005587,no
2945,3.968226979,8.30E-05,no
2946,4.041590676,6.10E-05,no
2947,3.967117502,8.30E-05,no
2948,4.453445276,1.00E-05,no
2949,4.562815905,6.00E-06,no
2950,3.794153449,0.000166,no
2951,1.184597323,0.236731,yes
2952,3.605625441,0.000342,no
2953,2.475909436,0.013615,no
2954,4.315464393,1.90E-05,no
2955,2.8833705,0.004101,no
2956,2.440795786,0.014995,no
2957,4.192431586,3.30E-05,no
2958,4.644305491,4.00E-06,no
2959,4.652064583,4.00E-06,no
2960,3.722303793,0.000219,no
2961,1.69758318,0.090199,yes
2962,4.778423148,2.00E-06,no
2963,2.038184838,0.042049,no
2964,3.437678073,0.000635,no
2965,3.81328971,0.000154,no
2966,4.162835191,3.70E-05,no
2967,4.81325264,2.00E-06,no
2968,2.742955951,0.006304,no
2969,2.423314751,0.015728,no
2970,4.779031492,2.00E-06,no
2971,3.867549872,0.000124,no
2972,3.489461224,0.000526,no
2973,3.315141403,0.000981,no
2974,4.048281125,6.00E-05,no
2975,2.195824774,0.028556,no
2976,3.167238269,0.001631,no
2977,3.039165649,0.002495,no
2978,2.683277142,0.007528,no
2979,3.476456202,0.000552,no
2980,2.125443815,0.034031,no
2981,3.293599508,0.001058,no
2982,3.434688392,0.000642,no
2983,4.024566906,6.60E-05,no
2984,4.255694619,2.50E-05,no
2985,4.051516293,5.90E-05,no
2986,1.181536709,0.237942,yes
2987,3.417898612,0.000682,no
2988,2.194224644,0.028671,no
2989,3.912555744,0.000104,no
2990,5.734492405,0,no
2991,2.443026411,0.014904,no
2992,3.881022321,0.000118,no
2993,2.411025877,0.016262,no
2994,2.498015867,0.012804,no
2995,4.579647111,6.00E-06,no
2996,2.393676624,0.017042,no
2997,2.197728166,0.028419,no
2998,2.685268655,0.007484,no
2999,3.155776489,0.001696,no
3000,3.679529047,0.000259,no
3001,2.898523202,0.003911,no
3002,1.45436156,0.146464,yes
3003,4.580351258,6.00E-06,no
3004,3.63121062,0.000311,no
3005,2.792783308,0.005423,no
3006,4.656241291,4.00E-06,no
3007,2.787590136,0.005509,no
3008,2.541687254,0.011328,no
3009,3.650965508,0.000288,no
3010,3.778855019,0.000176,no
3011,2.779892409,0.005639,no
3012,4.358427185,1.60E-05,no
3013,3.330384458,0.00093,no
3014,1.985377115,0.04764,no
3015,3.021250924,0.002644,no
3016,4.833269387,2.00E-06,no
3017,3.265751663,0.001165,no
3018,4.587454474,6.00E-06,no
3019,3.68750133,0.000251,no
3020,3.009473166,0.002747,no
3021,3.735691337,0.000208,no
3022,3.865966885,0.000125,no
3023,1.411872126,0.1586,yes
3024,2.735915,0.006438,no
3025,3.901308638,0.000109,no
3026,1.772375023,0.076932,yes
3027,1.984059342,0.047787,no
3028,3.242851448,0.001261,no
3029,5.862503002,0,no
3030,2.059841117,0.039923,no
3031,3.477715208,0.000549,no
3032,3.786073833,0.000171,no
3033,4.891311745,1.00E-06,no
3034,3.129582742,0.001851,no
3035,4.447199628,1.10E-05,no
3036,4.966462056,1.00E-06,no
3037,1.656870235,0.098163,yes
3038,4.261670526,2.40E-05,no
3039,1.395161056,0.163577,yes
3040,2.780445633,0.00563,no
3041,3.43947683,0.000631,no
3042,2.340970254,0.01962,no
3043,3.167479447,0.00163,no
3044,3.43020707,0.000652,no
3045,3.489566814,0.000526,no
3046,4.556488724,7.00E-06,no
3047,4.739420094,3.00E-06,no
3048,4.210213624,3.00E-05,no
3049,3.426467103,0.000661,no
3050,3.137016621,0.001806,no
3051,4.424221231,1.20E-05,no
3052,4.522198143,8.00E-06,no
3053,3.986920167,7.70E-05,no
3054,3.160393758,0.00167,no
3055,2.215936579,0.027138,no
3056,2.639188793,0.008566,no
3057,3.888224055,0.000114,no
3058,4.808397482,2.00E-06,no
3059,4.55335982,7.00E-06,no
3060,3.948369821,9.00E-05,no
3061,3.973075014,8.10E-05,no
3062,2.819221075,0.005002,no
3063,2.903491186,0.003851,no
3064,4.600869756,5.00E-06,no
3065,2.863566759,0.004362,no
3066,0.716528064,0.473995,yes
3067,4.518034912,8.00E-06,no
3068,2.30030472,0.021835,no
3069,4.488780401,9.00E-06,no
3070,2.945284235,0.003375,no
3071,2.914039248,0.003725,no
3072,4.045517072,6.00E-05,no
3073,4.019358583,6.70E-05,no
3074,2.740502251,0.006351,no
3075,2.905517986,0.003826,no
3076,2.122698002,0.034262,no
3077,2.711839248,0.006918,no
3078,3.760180141,0.00019,no
3079,1.744599025,0.081659,yes
3080,2.740509029,0.00635,no
3081,2.76594236,0.005883,no
3082,2.771921817,0.005777,no
3083,3.041854173,0.002473,no
3084,3.379713898,0.000781,no
3085,3.00983057,0.002744,no
3086,5.164778039,0,no
3087,4.065545729,5.60E-05,no
3088,1.472313778,0.141555,yes
3089,2.05705231,0.040191,no
3090,3.341639856,0.000894,no
3091,3.481337443,0.000542,no
3092,4.218687433,2.90E-05,no
3093,4.71893826,3.00E-06,no
3094,3.099463912,0.002046,no
3095,3.168476345,0.001625,no
3096,3.473911791,0.000557,no
3097,1.766949323,0.077837,yes
3098,4.806475342,2.00E-06,no
3099,2.245316377,0.025177,no
3100,4.77351302,2.00E-06,no
3101,4.184410929,3.40E-05,no
3102,3.249313103,0.001233,no
3103,2.794416318,0.005396,no
3104,4.177204597,3.50E-05,no
3105,2.098279585,0.036374,no
3106,3.7377098,0.000207,no
3107,4.080725921,5.20E-05,no
3108,3.691699039,0.000247,no
3109,3.708845948,0.000231,no
3110,4.690560383,4.00E-06,no
3111,2.955287591,0.003269,no
3112,2.285039242,0.022722,no
3113,3.090535797,0.002108,no
3114,3.176640862,0.001581,no
3115,3.377508221,0.000788,no
3116,3.858298281,0.000129,no
3117,1.783385246,0.075121,yes
3118,3.189627048,0.001513,no
3119,3.452493444,0.000602,no
3120,3.765838952,0.000185,no
3121,3.162550648,0.001657,no
3122,2.16936231,0.030518,no
3123,2.505430496,0.012542,no
3124,4.479714414,9.00E-06,no
3125,4.591148583,6.00E-06,no
3126,3.904122068,0.000107,no
3127,3.289338389,0.001074,no
3128,4.317456214,1.90E-05,no
3129,4.257701211,2.50E-05,no
3130,4.020964471,6.70E-05,no
3131,3.717871561,0.000223,no
3132,3.175953379,0.001584,no
3133,1.729865005,0.084262,yes
3134,3.729734581,0.000213,no
3135,1.27714034,0.202136,yes
3136,1.645713448,0.100441,yes
3137,4.234647773,2.70E-05,no
3138,4.330239067,1.80E-05,no
3139,4.187013707,3.30E-05,no
3140,1.777617664,0.076065,yes
3141,2.490954113,0.013058,no
3142,3.531428706,0.000451,no
3143,2.513253151,0.012271,no
3144,3.738911053,0.000206,no
3145,4.525361364,8.00E-06,no
3146,3.151857032,0.001718,no
3147,3.163407855,0.001653,no
3148,0.838184488,0.402321,yes
3149,4.806618407,2.00E-06,no
3150,3.692665388,0.000246,no
3151,4.395183936,1.30E-05,no
3152,4.142387738,4.00E-05,no
3153,4.946771699,1.00E-06,no
3154,1.670142085,0.095507,yes
3155,5.104656616,0,no
3156,4.345343581,1.70E-05,no
3157,3.776660441,0.000178,no
3158,3.902323167,0.000108,no
3159,3.486249908,0.000532,no
3160,2.652493172,0.00824,no
3161,3.473316071,0.000558,no
3162,4.618271295,5.00E-06,no
3163,3.932045587,9.60E-05,no
3164,4.266266089,2.40E-05,no
3165,3.836429038,0.000141,no
3166,3.895169607,0.000111,no
3167,5.018989395,1.00E-06,no
3168,3.992961174,7.50E-05,no
3169,4.06847842,5.50E-05,no
3170,2.268124968,0.023741,no
3171,3.49921464,0.000508,no
3172,4.191116461,3.30E-05,no
3173,2.112133498,0.035162,no
3174,4.790748047,2.00E-06,no
3175,1.792462316,0.073654,yes
3176,2.826705371,0.004888,no
3177,1.975720445,0.048727,no
3178,2.839602277,0.004698,no
3179,2.012122219,0.044734,no
3180,3.398735057,0.00073,no
3181,4.891255697,1.00E-06,no
3182,2.031507888,0.042723,no
3183,3.997622743,7.30E-05,no
3184,3.460275061,0.000585,no
3185,3.999668445,7.30E-05,no
3186,4.795422342,2.00E-06,no
3187,3.03241067,0.00255,no
3188,3.717223428,0.000224,no
3189,4.412349659,1.20E-05,no
3190,4.07039326,5.40E-05,no
3191,1.696461611,0.090411,yes
3192,1.118710158,0.263793,yes
3193,3.039141068,0.002495,no
3194,3.663778513,0.000275,no
3195,3.710839944,0.000229,no
3196,4.329409463,1.80E-05,no
3197,4.259376343,2.40E-05,no
3198,4.002540528,7.20E-05,no
3199,3.097027608,0.002063,no
3200,3.244127996,0.001256,no
3201,1.736933991,0.083005,yes
3202,5.205004435,0,no
3203,3.7734095,0.00018,no
3204,2.056226362,0.040271,no
3205,4.203141961,3.10E-05,no
3206,2.963778271,0.003181,no
3207,4.895965772,1.00E-06,no
3208,3.342520422,0.000891,no
3209,3.671154588,0.000267,no
3210,0.914937492,0.360659,yes
3211,4.272345406,2.30E-05,no
3212,1.4478573,0.148274,yes
3213,2.966933181,0.00315,no
3214,2.47265377,0.013738,no
3215,2.612706225,0.009249,no
3216,2.855947902,0.004467,no
3217,2.085876712,0.037488,no
3218,4.152752537,3.90E-05,no
3219,2.011476606,0.044803,no
3220,4.883824287,1.00E-06,no
3221,1.604584744,0.109207,yes
3222,4.294376559,2.10E-05,no
3223,1.782527692,0.07526,yes
3224,5.614000261,0,no
3225,3.643211784,0.000297,no
3226,4.210781856,3.00E-05,no
3227,3.659300703,0.000279,no
3228,3.793824593,0.000166,no
3229,1.451766445,0.147184,yes
3230,3.033212726,0.002543,no
3231,4.345695579,1.70E-05,no
3232,3.468616901,0.000568,no
3233,4.032177324,6.40E-05,no
3234,3.979088605,7.90E-05,no
3235,3.544124829,0.00043,no
3236,5.66126637,0,no
3237,2.09001284,0.037113,no
3238,2.959401698,0.003226,no
3239,5.240934302,0,no
3240,4.283701361,2.20E-05,no
3241,2.234682931,0.025872,no
3242,2.08005158,0.038022,no
3243,2.957693006,0.003244,no
3244,3.364409276,0.000825,no
3245,3.551651836,0.000418,no
3246,3.128791884,0.001856,no
3247,2.719994382,0.006752,no
3248,3.953151123,8.80E-05,no
3249,4.274951462,2.30E-05,no
3250,3.417721596,0.000682,no
3251,2.876139657,0.004195,no
3252,5.040594366,1.00E-06,no
3253,1.935124731,0.05353,yes
3254,3.624448406,0.000319,no
3255,3.338035744,0.000906,no
3256,1.180356698,0.238411,yes
3257,1.346585463,0.178714,yes
3258,4.211354931,3.00E-05,no
3259,3.677875405,0.00026,no
3260,2.860749916,0.0044,no
3261,3.55082352,0.00042,no
3262,1.852102799,0.064591,yes
3263,4.022849952,6.60E-05,no
3264,1.461426241,0.144517,yes
3265,3.439407732,0.000631,no
3266,1.213027092,0.225683,yes
3267,3.872079117,0.000122,no
3268,3.712836237,0.000228,no
3269,3.928660211,9.70E-05,no
3270,4.343947459,1.70E-05,no
3271,2.507708398,0.012463,no
3272,2.638417982,0.008585,no
3273,3.652372918,0.000287,no
3274,2.117861842,0.034672,no
3275,3.455889338,0.000594,no
3276,2.435352774,0.01522,no
3277,1.136495439,0.256285,yes
3278,3.975201652,8.10E-05,no
3279,3.714030837,0.000227,no
3280,3.609873027,0.000337,no
3281,4.841361291,2.00E-06,no
3282,3.588677584,0.000365,no
3283,3.481696115,0.000541,no
3284,3.850138897,0.000133,no
3285,3.435597003,0.00064,no
3286,4.23464421,2.70E-05,no
3287,2.737611362,0.006406,no
3288,3.777141009,0.000177,no
3289,1.824903035,0.068603,yes
3290,3.522923714,0.000465,no
3291,3.267844138,0.001157,no
3292,2.099436868,0.036271,no
3293,1.999523287,0.046084,no
3294,4.005810621,7.10E-05,no
3295,3.611857395,0.000334,no
3296,3.063775525,0.002302,no
3297,3.626799195,0.000316,no
3298,3.208715942,0.001417,no
3299,3.974572027,8.10E-05,no
3300,1.733146782,0.083676,yes
3301,2.964189538,0.003177,no
3302,3.125771774,0.001875,no
3303,4.493752197,9.00E-06,no
3304,2.548156393,0.011123,no
3305,3.256890396,0.001202,no
3306,3.309350111,0.001002,no
3307,3.872689531,0.000122,no
3308,2.000832955,0.045942,no
3309,3.535509414,0.000444,no
3310,2.184061623,0.029414,no
3311,2.572803289,0.010371,no
3312,2.035261881,0.042343,no
3313,4.565952043,6.00E-06,no
3314,3.117100275,0.00193,no
3315,2.795701748,0.005375,no
3316,1.635155683,0.102636,yes
3317,5.235627797,0,no
3318,4.711689976,3.00E-06,no
3319,2.098118822,0.036388,no
3320,3.828395353,0.000145,no
3321,4.196943886,3.20E-05,no
3322,2.793539165,0.00541,no
3323,2.722863497,0.006694,no
3324,5.559954021,0,no
3325,4.350136124,1.60E-05,no
3326,3.347290293,0.000877,no
3327,2.377596405,0.017795,no
